id8569 pear pieces 84 17 46 21 5 2017 2334
id8570 tuna pieces 97 11 12 16 12 2011 1415
id8571 bananas kilo 83 11 44 8 8 2013 3650
id8572 coconut kilo 32 10 57 8 5 2019 2364
id8573 plaice pieces 33 5 52 21 8 2015 3006
id8574 cod litr 81 11 4 26 3 2020 296
id8575 haddock pieces 29 21 22 5 11 2016 3567
id8576 chicken pieces 44 23 58 16 2 2017 1038
id8577 herring kilo 39 14 45 6 4 2015 2713
id8578 cooked_meat litr 97 15 27 4 9 2017 1014
id8579 apricot kilo 55 4 57 11 1 2011 1156
id8580 chicken pieces 12 19 27 10 12 2011 1886
id8581 beef kilo 26 0 56 16 10 2016 1700
id8582 cherry pieces 98 13 33 8 10 2018 2245
id8583 ham kilo 109 4 59 10 2 2016 2175
id8584 turkey_veal pieces 25 8 43 14 9 2014 744
id8585 strawberry pieces 37 19 32 12 1 2018 3137
id8586 trout pieces 72 14 45 19 9 2019 633
id8587 blackberry kilo 93 10 21 4 3 2018 850
id8588 turkey_veal litr 102 19 43 18 10 2020 2761
id8589 salmon litr 27 3 22 21 12 2013 743
id8590 anchovy litr 25 3 1 25 1 2020 1895
id8591 gooseberry kilo 23 3 49 22 5 2016 2337
id8592 lime kilo 65 4 32 3 11 2016 1427
id8593 asparagus litr 66 3 15 3 2 2017 1059
id8594 pork_pie litr 55 13 17 13 2 2014 2296
id8595 apple litr 46 2 25 20 11 2020 1598
id8596 ham litr 87 13 34 18 8 2011 2942
id8597 pilchard litr 69 11 15 2 9 2020 297
id8598 plaice litr 108 12 54 21 5 2015 287
id8599 artichoke kilo 18 11 12 15 6 2020 373
id8600 beef pieces 78 0 46 18 7 2015 2035
id8601 ubergine kilo 69 1 31 16 4 2012 616
id8602 kiwi kilo 64 12 20 10 9 2016 3087
id8603 cherry litr 51 15 40 12 8 2016 1852
id8604 artichoke kilo 34 14 33 4 1 2012 788
id8605 blackberry pieces 43 5 16 9 10 2011 3544
id8606 pomegranate pieces 62 12 9 15 11 2018 3491
id8607 lemon pieces 57 0 44 26 8 2016 1217
id8608 lamb litr 79 20 26 18 10 2014 699
id8609 chicken litr 54 9 20 22 8 2015 2875
id8610 grapefruit kilo 46 23 20 10 2 2011 1736
id8611 kidneys kilo 68 6 38 17 9 2016 2825
id8612 blackberry kilo 24 7 57 8 11 2012 2834
id8613 liver kilo 15 7 15 24 3 2015 1240
id8614 kiwi kilo 107 16 18 26 11 2016 3281
id8615 duck pieces 94 2 56 25 1 2018 2960
id8616 fig pieces 105 18 9 13 2 2014 3103
id8617 herring pieces 68 20 42 10 9 2016 208
id8618 lime kilo 53 16 24 26 1 2020 3300
id8619 chicken pieces 87 19 11 16 4 2012 1855
id8620 mackerel pieces 73 7 51 12 8 2013 1861
id8621 artichoke pieces 81 5 33 9 6 2015 3456
id8622 pork pieces 29 11 42 19 12 2014 739
id8623 coconut litr 32 22 24 7 5 2019 844
id8624 trout litr 63 20 28 6 6 2014 3113
id8625 duck kilo 32 8 3 3 8 2012 532
id8626 bananas pieces 80 4 42 2 7 2011 1305
id8627 redcurrant litr 43 2 50 10 9 2011 322
id8628 liver pieces 81 22 2 3 2 2011 3180
id8629 lime litr 48 5 42 6 3 2015 2940
id8630 mackerel litr 76 12 24 4 2 2016 236
id8631 mango pieces 53 11 39 15 5 2017 2452
id8632 salami litr 30 19 22 15 11 2013 2920
id8633 salmon litr 60 13 7 2 10 2019 562
id8634 bananas pieces 24 10 56 13 9 2015 941
id8635 plaice pieces 21 14 19 5 1 2016 1783
id8636 lemon pieces 16 19 44 19 8 2019 2210
id8637 cherry kilo 13 3 7 14 2 2016 2989
id8638 mackerel kilo 107 22 36 6 6 2013 1598
id8639 lamb pieces 73 6 22 18 6 2017 251
id8640 grapefruit kilo 33 8 21 24 8 2011 1700
id8641 rhubarb litr 65 1 59 27 6 2013 2758
id8642 pork_pie kilo 56 7 52 11 5 2012 751
id8643 blueberry pieces 67 13 42 5 7 2013 442
id8644 ham litr 59 7 13 7 6 2016 1807
id8645 bananas litr 34 13 33 21 10 2013 2838
id8646 duck litr 81 15 43 4 6 2011 2282
id8647 tuna pieces 93 22 55 16 4 2016 3486
id8648 banana litr 109 6 1 25 3 2012 1628
id8649 cherry kilo 106 21 19 14 8 2016 3640
id8650 duck litr 100 12 28 12 11 2015 1603
id8651 anchovy pieces 108 18 5 1 6 2020 1284
id8652 orange pieces 37 23 15 9 9 2013 1482
id8653 tuna pieces 68 16 19 20 12 2012 2664
id8654 salami kilo 36 18 1 10 11 2016 1109
id8655 blackberry pieces 77 9 47 23 7 2020 3540
id8656 anchovy litr 43 21 45 16 7 2018 3027
id8657 pilchard pieces 38 22 56 11 3 2014 1706
id8658 beef litr 92 22 50 26 2 2013 1731
id8659 lamb litr 61 18 1 12 9 2017 1219
id8660 lime kilo 35 6 35 13 12 2014 2110
id8661 duck litr 65 18 56 7 11 2013 656
id8662 rhubarb litr 101 21 5 16 1 2015 1840
id8663 blackberry pieces 103 21 49 28 12 2012 3562
id8664 coconut kilo 109 1 8 17 8 2019 2927
id8665 turkey_veal pieces 62 5 22 11 12 2011 745
id8666 lime kilo 64 5 17 27 8 2014 3580
id8667 pear litr 79 0 57 20 5 2013 3604
id8668 ubergine kilo 83 1 27 8 12 2017 3485
id8669 liver kilo 38 22 46 10 2 2019 949
id8670 blackcurrant pieces 27 19 29 28 3 2011 936
id8671 apricot pieces 25 0 37 28 9 2014 696
id8672 banana litr 77 10 37 28 6 2011 1983
id8673 kipper kilo 97 0 19 20 9 2020 241
id8674 peach litr 82 5 7 20 9 2014 3233
id8675 bacon litr 82 17 54 18 3 2012 2425
id8676 grape kilo 93 18 9 13 1 2012 1566
id8677 sausages kilo 42 11 53 21 5 2013 1695
id8678 herring pieces 96 18 47 15 12 2015 973
id8679 lime kilo 47 16 10 28 1 2020 1491
id8680 lime kilo 50 10 43 6 2 2020 2559
id8681 mango litr 50 7 19 21 7 2014 1586
id8682 lemon litr 93 1 57 19 9 2020 254
id8683 apple kilo 96 9 18 11 12 2017 1587
id8684 lamb pieces 105 6 23 12 11 2019 1226
id8685 strawberry pieces 66 13 42 11 11 2013 839
id8686 pilchard kilo 11 14 9 5 2 2018 3209
id8687 bacon kilo 22 3 27 21 9 2017 1900
id8688 salmon pieces 48 18 35 5 3 2011 1415
id8689 salmon kilo 58 7 54 20 8 2019 1456
id8690 pork pieces 62 3 33 25 6 2018 2248
id8691 trout litr 72 4 58 16 7 2014 287
id8692 mackerel litr 51 14 1 14 6 2017 990
id8693 peach pieces 15 10 44 2 1 2020 2735
id8694 mince pieces 64 21 3 24 7 2020 1612
id8695 ham pieces 42 1 2 21 2 2019 626
id8696 kiwi litr 48 5 52 4 10 2014 2855
id8697 redcurrant kilo 39 10 49 23 2 2015 1248
id8698 pineapple litr 25 21 23 9 3 2017 1444
id8699 chicken pieces 55 21 52 28 10 2011 1637
id8700 raspberry litr 87 10 12 19 10 2012 1808
id8701 tuna kilo 51 6 6 10 6 2016 2794
id8702 beef kilo 78 17 15 1 7 2020 2524
id8703 asparagus litr 90 13 0 16 5 2011 2763
id8704 gooseberry litr 90 18 54 3 2 2011 679
id8705 mango litr 93 21 16 3 10 2014 1548
id8706 kipper pieces 104 3 20 28 7 2012 1320
id8707 plaice pieces 99 18 29 9 5 2011 2705
id8708 ham kilo 57 1 43 20 11 2020 1798
id8709 asparagus litr 36 8 6 14 1 2019 519
id8710 duck kilo 40 10 56 7 12 2013 2784
id8711 apricot litr 66 8 2 12 2 2011 1730
id8712 lamb litr 74 23 12 1 1 2015 2964
id8713 turkey_veal kilo 57 17 33 27 2 2017 2543
id8714 cooked_meat litr 45 6 34 3 2 2011 3025
id8715 pear litr 43 6 15 3 1 2020 2756
id8716 bananas litr 43 10 49 1 3 2012 1112
id8717 sausages pieces 31 11 32 26 3 2015 2767
id8718 banana litr 101 1 0 2 10 2018 330
id8719 melon kilo 64 6 36 9 9 2012 3130
id8720 turkey_veal litr 91 17 4 13 9 2019 1480
id8721 banana litr 45 18 48 14 11 2014 1618
id8722 raspberry kilo 15 19 47 12 7 2017 2291
id8723 redcurrant pieces 68 6 48 13 7 2013 3193
id8724 blueberry litr 86 14 9 12 11 2015 3131
id8725 pork litr 66 22 54 28 6 2015 1818
id8726 herring litr 92 13 44 21 7 2013 2963
id8727 fig litr 44 7 53 22 11 2018 1074
id8728 pilchard litr 47 5 3 20 4 2011 1271
id8729 sausages pieces 106 11 18 25 11 2012 3564
id8730 mango pieces 17 18 2 13 8 2012 3055
id8731 bananas kilo 67 12 25 5 7 2017 1543
id8732 pork_pie litr 40 19 34 16 6 2019 3435
id8733 salmon litr 95 20 29 2 3 2014 2371
id8734 peach litr 97 10 56 12 8 2012 2214
id8735 cooked_meat kilo 82 7 44 2 10 2012 1658
id8736 raspberry kilo 85 10 38 10 9 2012 3356
id8737 cherry kilo 94 16 31 22 8 2011 2318
id8738 coconut kilo 31 16 24 8 2 2012 1784
id8739 cooked_meat kilo 44 0 37 4 9 2019 3104
id8740 lamb kilo 69 3 27 7 2 2017 2570
id8741 lemon pieces 23 4 30 9 9 2011 882
id8742 blueberry pieces 82 21 40 27 2 2019 718
id8743 asparagus kilo 56 22 2 12 5 2012 2244
id8744 beef kilo 33 4 35 12 5 2015 2907
id8745 tuna kilo 106 3 55 12 12 2016 2743
id8746 mince kilo 54 21 0 21 10 2018 2453
id8747 kipper pieces 53 18 20 16 3 2015 612
id8748 haddock pieces 101 11 55 28 4 2020 3211
id8749 kiwi litr 92 10 39 21 11 2012 3487
id8750 pate pieces 94 18 16 5 10 2013 2945
id8751 redcurrant litr 93 8 5 24 5 2017 2495
id8752 peach litr 20 18 2 16 3 2015 2549
id8753 sausages kilo 18 16 8 25 11 2020 1951
id8754 pate kilo 45 22 48 15 1 2012 423
id8755 sole pieces 21 9 48 16 5 2011 2790
id8756 fig pieces 20 21 30 10 1 2014 3613
id8757 banana kilo 96 5 1 3 2 2013 3245
id8758 kipper kilo 25 22 1 6 9 2017 583
id8759 beef litr 84 14 35 7 12 2012 2171
id8760 kidneys pieces 10 1 4 25 12 2015 3182
id8761 rhubarb pieces 76 16 18 2 4 2012 309
id8762 rhubarb pieces 75 4 53 19 1 2020 2190
id8763 lamb kilo 10 23 3 12 4 2015 1431
id8764 coconut pieces 66 15 46 19 7 2015 2870
id8765 grapefruit pieces 51 7 9 9 9 2014 1070
id8766 blackcurrant kilo 59 5 22 22 9 2012 2687
id8767 raspberry litr 42 12 37 27 8 2016 3058
id8768 pineapple litr 14 0 15 19 7 2011 1324
id8769 gooseberry litr 60 2 2 15 4 2018 1339
id8770 blueberry pieces 70 12 15 19 6 2014 1841
id8771 melon litr 35 2 30 14 7 2017 3052
id8772 kidneys pieces 99 9 43 5 12 2013 2586
id8773 artichoke litr 84 0 0 2 3 2018 3216
id8774 blackcurrant litr 29 13 56 16 10 2018 3284
id8775 lemon kilo 24 1 48 5 12 2017 1228
id8776 tuna kilo 53 10 24 17 6 2015 249
id8777 mango litr 38 21 44 8 9 2013 1572
id8778 grape pieces 59 13 7 13 2 2012 486
id8779 bacon kilo 50 12 56 22 5 2012 679
id8780 blackberry kilo 52 18 0 5 4 2018 1396
id8781 herring litr 53 19 21 4 12 2012 2058
id8782 coconut kilo 59 8 22 11 6 2012 750
id8783 mango kilo 106 19 59 21 11 2020 2349
id8784 blackcurrant kilo 87 22 20 10 3 2013 1682
id8785 pomegranate pieces 82 16 49 12 1 2020 1984
id8786 tuna pieces 35 5 19 1 9 2019 2903
id8787 sausages litr 51 4 5 11 5 2017 3307
id8788 salmon pieces 80 4 20 23 6 2017 3056
id8789 herring litr 86 15 39 11 4 2017 2545
id8790 plaice litr 12 6 10 24 10 2016 2962
id8791 herring pieces 33 8 7 17 11 2015 1331
id8792 ubergine kilo 76 10 0 7 4 2017 2721
id8793 apple litr 80 2 2 26 12 2019 1088
id8794 turkey_veal litr 59 12 34 19 6 2017 357
id8795 sardine litr 63 20 8 20 5 2017 402
id8796 peach pieces 17 20 42 28 7 2011 3642
id8797 mackerel pieces 11 23 25 21 11 2020 850
id8798 pilchard pieces 24 10 14 2 10 2018 3100
id8799 raspberry litr 83 13 58 22 3 2017 2508
id8800 plum kilo 29 12 41 16 4 2019 2620
id8801 apple kilo 42 10 43 4 10 2014 2329
id8802 kipper pieces 17 7 1 10 4 2016 1283
id8803 rhubarb pieces 67 1 13 24 3 2015 1259
id8804 pork pieces 72 11 5 28 2 2019 963
id8805 pate kilo 71 11 4 12 3 2017 3368
id8806 kidneys pieces 73 0 11 17 9 2018 3371
id8807 blueberry kilo 41 11 48 2 2 2016 513
id8808 lemon litr 88 0 24 27 7 2015 2677
id8809 plum litr 81 8 56 14 2 2011 3274
id8810 ubergine kilo 17 22 23 14 9 2011 1614
id8811 salami pieces 102 6 43 18 7 2017 2568
id8812 lamb litr 20 7 53 12 5 2012 240
id8813 chicken pieces 53 21 40 18 1 2013 3341
id8814 artichoke pieces 43 21 58 20 7 2015 655
id8815 pork litr 96 5 26 24 2 2017 1714
id8816 rhubarb litr 16 21 14 7 6 2014 674
id8817 sardine kilo 104 10 15 17 12 2020 2722
id8818 blackberry litr 65 22 18 3 2 2018 1275
id8819 pork_pie kilo 31 1 4 21 11 2019 3130
id8820 orange kilo 19 10 56 9 7 2018 2490
id8821 banana pieces 63 12 11 6 9 2013 2784
id8822 grape litr 16 23 18 3 5 2017 1228
id8823 pear pieces 29 11 34 27 9 2015 1316
id8824 kidneys pieces 22 16 50 10 9 2016 2204
id8825 haddock kilo 43 0 0 25 12 2016 1403
id8826 pork litr 30 8 7 16 2 2020 3283
id8827 pomegranate kilo 56 20 36 13 1 2015 2031
id8828 cooked_meat pieces 56 2 29 7 8 2014 1046
id8829 plaice litr 101 5 40 24 9 2016 792
id8830 strawberry kilo 92 16 12 13 8 2019 860
id8831 grapefruit pieces 11 18 36 24 12 2013 832
id8832 cod kilo 85 23 46 20 7 2017 2728
id8833 sausages kilo 17 16 52 9 1 2019 1805
id8834 orange kilo 68 1 26 25 6 2020 2372
id8835 grapefruit litr 84 13 22 12 1 2013 2654
id8836 salmon pieces 64 16 16 7 8 2016 2322
id8837 redcurrant litr 79 13 50 9 10 2012 1274
id8838 cooked_meat pieces 47 0 55 15 2 2018 732
id8839 haddock kilo 77 18 35 3 10 2012 307
id8840 turkey_veal kilo 35 23 50 1 10 2014 201
id8841 blueberry litr 54 3 47 12 3 2011 3285
id8842 fig pieces 82 0 35 5 8 2020 2510
id8843 redcurrant kilo 66 23 15 14 1 2012 1756
id8844 artichoke kilo 81 1 12 17 4 2017 2984
id8845 kipper kilo 13 8 51 24 11 2015 703
id8846 kiwi pieces 102 16 52 19 3 2017 886
id8847 tuna pieces 18 14 29 6 10 2012 3248
id8848 haddock pieces 94 6 13 11 12 2011 760
id8849 cooked_meat litr 34 14 34 2 5 2018 1417
id8850 bacon pieces 12 11 51 12 5 2013 1654
id8851 cod kilo 11 22 8 18 7 2015 1634
id8852 apricot litr 106 8 8 27 4 2018 1550
id8853 sole litr 89 13 5 14 8 2017 2441
id8854 bananas litr 41 0 15 10 2 2016 306
id8855 apple kilo 43 0 11 18 6 2019 3300
id8856 plum litr 97 10 30 10 11 2011 1711
id8857 lime kilo 12 18 30 19 12 2020 1716
id8858 coconut pieces 39 10 49 22 1 2020 2042
id8859 banana litr 32 7 44 15 11 2016 563
id8860 cooked_meat litr 108 10 36 12 7 2014 1077
id8861 grapefruit kilo 96 7 28 19 9 2013 615
id8862 cherry litr 44 9 19 19 2 2016 205
id8863 chicken kilo 68 11 6 11 5 2019 2523
id8864 duck litr 79 16 36 14 5 2015 1834
id8865 ubergine kilo 84 13 11 20 5 2014 2950
id8866 fig litr 12 18 25 7 2 2016 3044
id8867 ham pieces 14 14 8 8 6 2013 2803
id8868 bacon kilo 70 9 17 26 10 2015 3087
id8869 cooked_meat litr 45 22 50 15 12 2014 824
id8870 cooked_meat litr 97 4 50 17 1 2012 239
id8871 peach litr 71 7 9 28 10 2017 1039
id8872 pate pieces 59 22 46 25 9 2011 1268
id8873 pork_pie pieces 66 7 17 20 11 2011 1868
id8874 apple pieces 73 3 37 5 9 2012 649
id8875 anchovy litr 72 6 9 13 3 2018 1611
id8876 apricot kilo 35 17 48 24 5 2011 1154
id8877 bacon pieces 88 4 58 6 2 2016 3600
id8878 pineapple kilo 72 9 24 25 9 2018 3079
id8879 sole kilo 63 16 32 26 3 2014 1153
id8880 peach pieces 86 10 24 26 9 2012 2783
id8881 lemon kilo 21 5 22 28 7 2018 1961
id8882 cooked_meat litr 43 10 34 9 8 2018 665
id8883 gooseberry pieces 60 5 34 23 10 2014 962
id8884 cherry kilo 31 22 51 5 12 2011 2026
id8885 cherry kilo 104 1 21 8 6 2016 567
id8886 ubergine kilo 40 17 11 6 9 2016 1563
id8887 plaice pieces 43 15 11 24 3 2017 1739
id8888 pomegranate litr 46 16 20 23 6 2012 834
id8889 bananas pieces 60 9 23 11 7 2016 2158
id8890 gooseberry pieces 34 16 16 10 7 2013 539
id8891 pineapple litr 19 20 20 19 4 2014 1655
id8892 pate pieces 77 4 37 23 12 2012 3240
id8893 pilchard litr 38 0 8 14 8 2014 610
id8894 lamb litr 39 4 49 7 12 2019 3590
id8895 redcurrant pieces 92 7 17 25 3 2012 3551
id8896 mango litr 71 17 14 16 10 2012 3081
id8897 plaice litr 68 16 10 19 3 2020 1750
id8898 gooseberry pieces 64 2 7 25 8 2014 290
id8899 sausages pieces 65 3 8 16 4 2014 1779
id8900 pineapple kilo 108 13 59 25 11 2011 3477
id8901 tuna kilo 108 23 16 27 8 2016 1423
id8902 pate litr 46 3 22 12 11 2018 1531
id8903 sole pieces 23 18 9 2 1 2017 1547
id8904 blackberry pieces 25 6 29 10 9 2017 3511
id8905 lime pieces 52 18 3 19 11 2012 795
id8906 plum kilo 35 7 39 27 6 2015 1235
id8907 pilchard kilo 42 12 8 20 9 2018 3109
id8908 coconut kilo 97 15 2 1 12 2020 2201
id8909 kiwi litr 79 10 37 16 1 2020 3158
id8910 cod litr 102 0 53 1 2 2016 1898
id8911 turkey_veal litr 21 18 48 24 9 2020 1878
id8912 rhubarb pieces 88 17 44 17 4 2014 1869
id8913 kipper litr 32 6 52 11 11 2020 1074
id8914 kipper pieces 22 5 25 26 10 2018 2633
id8915 pork kilo 63 12 53 15 6 2012 828
id8916 ubergine kilo 103 3 38 23 1 2014 859
id8917 salmon litr 89 9 16 28 7 2013 270
id8918 pork_pie litr 108 17 19 14 3 2013 2911
id8919 kiwi kilo 65 8 57 19 10 2015 1597
id8920 ham pieces 60 4 45 18 9 2014 2154
id8921 pear kilo 51 4 42 15 9 2018 2624
id8922 cherry pieces 24 12 32 16 9 2017 1797
id8923 blackcurrant litr 89 21 19 16 9 2011 1600
id8924 grape pieces 59 15 54 4 2 2016 485
id8925 liver kilo 80 5 32 21 1 2020 1641
id8926 mackerel kilo 46 17 40 13 11 2014 3077
id8927 haddock pieces 25 8 0 14 3 2020 1816
id8928 plum pieces 61 7 29 1 6 2019 2219
id8929 sole pieces 48 9 43 8 7 2015 2565
id8930 sausages kilo 105 1 8 26 11 2017 2318
id8931 tuna kilo 29 22 57 22 12 2019 681
id8932 pork pieces 48 21 42 8 9 2016 640
id8933 lemon kilo 21 15 53 25 3 2012 1270
id8934 mango litr 95 15 1 4 3 2014 2498
id8935 plum pieces 33 18 20 4 11 2013 2566
id8936 plum litr 108 15 30 12 2 2013 2366
id8937 liver pieces 69 7 7 24 2 2016 1540
id8938 rhubarb pieces 106 4 38 2 11 2017 3338
id8939 lamb litr 38 17 6 17 7 2020 1347
id8940 kiwi litr 104 1 4 9 8 2012 3570
id8941 cooked_meat kilo 89 17 48 22 9 2017 1399
id8942 kidneys kilo 83 5 20 4 4 2015 574
id8943 melon pieces 47 19 33 28 4 2016 1638
id8944 pear litr 36 2 47 14 6 2017 3036
id8945 asparagus pieces 59 10 50 7 5 2016 407
id8946 asparagus pieces 78 11 39 2 4 2019 586
id8947 kidneys pieces 18 3 39 19 4 2013 263
id8948 apricot litr 17 15 59 25 9 2020 596
id8949 coconut kilo 96 19 52 22 10 2011 1809id8950 liver pieces 53 2 31 27 3 2012 443
id8951 asparagus pieces 109 10 42 7 1 2016 1088
id8952 pineapple litr 58 12 12 17 9 2015 827
id8953 apricot litr 68 19 33 17 3 2018 1038
id8954 lamb kilo 12 21 0 3 10 2020 2704
id8955 mango pieces 102 0 13 15 6 2013 2877
id8956 ham pieces 33 20 31 20 3 2011 3394
id8957 lime pieces 81 0 4 3 6 2020 1756
id8958 fig kilo 80 1 45 3 2 2018 1007
id8959 anchovy litr 102 4 4 24 7 2019 559
id8960 haddock kilo 17 12 8 21 9 2011 1442
id8961 grape kilo 97 9 25 9 12 2016 2591
id8962 kiwi pieces 74 15 16 15 3 2013 812
id8963 anchovy kilo 82 13 48 4 3 2020 1597
id8964 gooseberry kilo 11 0 46 3 10 2019 747
id8965 lamb kilo 71 7 47 25 4 2011 2654
id8966 plaice kilo 26 15 27 12 5 2012 924
id8967 beef kilo 37 9 37 11 4 2011 1531
id8968 pineapple pieces 46 16 33 19 12 2020 1385
id8969 coconut kilo 100 3 18 25 9 2020 3599
id8970 apricot kilo 21 2 10 23 2 2014 1730
id8971 banana kilo 14 12 43 7 10 2016 1056
id8972 turkey_veal pieces 80 2 53 2 11 2016 1375
id8973 cod pieces 67 10 19 23 5 2015 980
id8974 kiwi kilo 52 0 53 2 2 2020 592
id8975 liver kilo 60 12 22 15 4 2012 286
id8976 cod kilo 98 21 23 19 4 2020 425
id8977 artichoke litr 56 23 33 27 8 2011 1309
id8978 grapefruit pieces 62 11 43 17 4 2018 477
id8979 cooked_meat kilo 75 20 37 21 1 2020 997
id8980 salami kilo 91 3 5 15 1 2016 647
id8981 lamb kilo 84 9 46 10 11 2017 825
id8982 ham pieces 28 3 31 28 6 2017 601
id8983 sole pieces 107 6 58 10 10 2012 2062
id8984 beef pieces 99 16 25 6 10 2013 3643
id8985 orange litr 23 7 27 22 9 2018 3632
id8986 liver pieces 62 10 1 16 2 2020 2723
id8987 ham litr 98 6 8 2 3 2020 409
id8988 pomegranate litr 33 2 22 21 5 2019 514
id8989 pork_pie litr 42 16 40 10 7 2014 2996
id8990 fig litr 65 2 12 22 1 2020 1426
id8991 asparagus litr 27 20 37 1 5 2011 1405
id8992 kidneys kilo 47 8 19 24 11 2017 708
id8993 lemon kilo 11 6 28 15 3 2016 431
id8994 lime kilo 71 20 47 11 4 2017 418
id8995 apple pieces 44 1 48 10 3 2017 2514
id8996 cherry pieces 73 7 32 6 11 2014 3414
id8997 ubergine pieces 59 13 3 6 8 2014 3242
id8998 cherry pieces 62 11 2 16 6 2013 3196
id8999 banana pieces 31 5 9 18 4 2013 2967
id9000 rhubarb pieces 85 1 10 19 2 2011 1921
id9001 ham kilo 50 0 45 28 4 2019 2722
id9002 ham kilo 109 10 43 14 1 2020 2271
id9003 kipper kilo 96 15 56 6 4 2011 1124
id9004 redcurrant litr 69 8 21 14 11 2014 751
id9005 haddock litr 65 20 14 24 2 2013 1647
id9006 ubergine pieces 23 2 4 18 8 2011 3363
id9007 blueberry litr 82 21 32 8 5 2013 1313
id9008 cherry kilo 49 19 52 18 12 2015 3265
id9009 tuna litr 28 23 54 4 12 2014 1413
id9010 lemon litr 22 7 18 17 9 2018 382
id9011 sardine kilo 97 21 13 7 3 2018 2365
id9012 gooseberry kilo 59 15 1 5 5 2019 864
id9013 bacon pieces 90 3 7 23 7 2013 2240
id9014 tuna kilo 27 20 42 22 2 2011 1075
id9015 turkey_veal pieces 91 21 20 2 7 2020 1331
id9016 grapefruit pieces 80 9 29 27 12 2019 1355
id9017 mango litr 86 23 16 9 6 2020 863
id9018 orange kilo 71 21 31 10 9 2011 402
id9019 apricot pieces 65 7 57 23 1 2019 2207
id9020 pate pieces 77 18 18 17 9 2011 1478
id9021 orange pieces 70 22 56 24 1 2014 1137
id9022 melon litr 73 5 57 5 9 2018 1368
id9023 pilchard pieces 36 8 26 9 12 2020 1033
id9024 chicken kilo 58 19 51 26 7 2018 1226
id9025 rhubarb litr 109 3 24 13 12 2017 1391
id9026 peach kilo 92 9 1 3 7 2018 1350
id9027 beef kilo 55 2 18 10 6 2014 2408
id9028 turkey_veal litr 98 17 39 10 4 2011 1765
id9029 trout kilo 20 3 1 18 2 2013 3051
id9030 duck kilo 40 19 4 14 5 2020 3568
id9031 rhubarb pieces 15 15 52 17 7 2016 1165
id9032 cherry litr 35 20 18 28 6 2014 1382
id9033 mackerel kilo 83 13 10 18 2 2019 1324
id9034 rhubarb litr 60 10 48 6 4 2016 3037
id9035 pork litr 66 8 57 23 2 2011 3137
id9036 sausages litr 99 20 5 11 9 2012 2023
id9037 chicken litr 78 7 33 9 3 2020 333
id9038 plaice kilo 91 9 25 24 11 2019 3322
id9039 tuna litr 96 6 54 20 3 2013 3169
id9040 coconut pieces 67 12 12 9 10 2011 1294
id9041 sole pieces 74 2 11 10 6 2016 3278
id9042 cod litr 70 6 48 11 7 2019 2724
id9043 ubergine litr 64 8 31 16 4 2013 1310
id9044 turkey_veal pieces 78 18 25 8 5 2016 3159
id9045 peach litr 89 8 33 15 10 2017 2872
id9046 coconut pieces 29 21 54 4 10 2012 3035
id9047 grape kilo 25 20 13 14 7 2016 2793
id9048 cooked_meat pieces 65 6 51 18 11 2018 3222
id9049 ubergine pieces 46 19 44 4 3 2014 3624
id9050 chicken pieces 89 21 54 14 12 2015 1960
id9051 tuna kilo 108 19 39 18 10 2013 1759
id9052 raspberry litr 74 19 40 6 3 2014 2459
id9053 liver pieces 78 0 52 26 12 2019 2881
id9054 cod litr 53 18 48 2 9 2015 1347
id9055 cooked_meat pieces 29 15 39 26 11 2017 3146
id9056 mince pieces 95 3 18 27 6 2015 1972
id9057 apricot pieces 36 21 21 17 2 2018 3543
id9058 pineapple kilo 30 4 53 15 7 2012 1238
id9059 raspberry litr 103 0 18 26 7 2015 1281
id9060 mackerel kilo 65 7 4 13 8 2013 3075
id9061 mince pieces 103 17 42 23 7 2018 958
id9062 rhubarb pieces 39 15 19 15 6 2019 3155
id9063 pomegranate pieces 17 15 45 16 2 2012 954
id9064 grape kilo 49 6 20 6 2 2016 1911
id9065 pear litr 86 18 11 11 11 2019 1525
id9066 orange kilo 61 3 10 3 9 2015 2938
id9067 duck kilo 55 8 33 5 1 2020 2838
id9068 pork_pie pieces 53 21 40 23 5 2013 699
id9069 mackerel kilo 39 3 40 2 1 2017 3187
id9070 plaice pieces 25 14 15 1 10 2020 3511
id9071 blackberry litr 54 6 45 21 10 2014 1005
id9072 grapefruit litr 30 23 37 6 8 2011 1047
id9073 beef litr 16 22 46 9 2 2017 2265
id9074 chicken pieces 79 8 25 14 7 2013 2014
id9075 peach litr 103 3 2 13 11 2019 924
id9076 banana pieces 88 5 15 22 8 2012 1206
id9077 ham litr 62 16 25 16 7 2020 3625
id9078 redcurrant kilo 51 22 37 23 7 2013 2348
id9079 pilchard kilo 73 14 20 27 5 2020 3566
id9080 tuna kilo 22 16 3 21 7 2014 753
id9081 mince litr 54 19 47 25 8 2020 1840
id9082 asparagus litr 35 2 30 11 3 2017 639
id9083 gooseberry kilo 13 9 16 22 3 2015 478
id9084 herring kilo 80 22 9 14 7 2012 1785
id9085 kidneys pieces 89 1 9 8 7 2014 3470
id9086 pear litr 32 2 56 13 5 2017 1737
id9087 turkey_veal kilo 74 11 29 2 8 2019 1248
id9088 duck pieces 74 19 58 7 8 2018 1461
id9089 kipper litr 23 22 19 25 5 2017 1275
id9090 melon kilo 68 14 24 14 8 2017 3635
id9091 sardine litr 57 10 23 6 1 2019 1900
id9092 lamb kilo 11 17 17 20 9 2015 1228
